Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
the-aristocrats-dvd-rental-documentary,The Aristocrats,,DVD,Media > Videos,"Rental, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,0,59096826,,,,documentary
confessions-of-a-dangerous-mind-dvd-rental-drama,Confessions of a Dangerous Mind,"<p>Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,54378234,https://image.tmdb.org/t/p/w1280/mM58ABMRzwn5zVx6BS7IiNK0j3F.jpg,,Confessions of a Dangerous Mind (2002) poster,drama
twilight-new-moon-dvd-rental-fantasy,Twilight New Moon,,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,52523514,,,,fantasy
frosty-the-snowman-dvd-rental-kids-family,Frosty the Snowman,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,52457978,,,,kids-family
half-baked-dvd-rental-comedy,Half Baked,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,52425210,,,,comedy
gladiator-dvd-rental-action,Gladiator,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,52359674,,,,action
joker-dvd-rental-drama,Joker,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,52294138,,,,drama
agent-cody-banks-dvd-rental-kids-family,Agent Cody Banks,"<p>Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,52228602,https://image.tmdb.org/t/p/w1280/fhK0mqqirPsckxkNisvi32A4lf6.jpg,,Agent Cody Banks (2003) poster,kids-family
the-grey-dvd-rental-thriller,The Grey,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,52163066,,,,thriller
bee-movie-dvd-rental-kids-family,Bee Movie,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,52130298,,,,kids-family
sleepy-hollow-dvd-rental-horror,Sleepy Hollow,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,52064762,,,,horror
the-last-house-of-the-left-dvd-rental-horror,The Last House of the Left,"<p>On the eve of her 17th birthday, Mari and friend Phyllis set off from her family home to attend a rock concert in the city. Attempting to score some drugs on the way, the pair run afoul of a group of vicious crooks, headed up by the sadistic Krug.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,51999226,https://image.tmdb.org/t/p/w1280/qyTqXz1C7kPgWmxcD5otQ7xlrJP.jpg,,The Last House of the Left (1972) poster,horror
lake-placid-dvd-rental-horror,Lake Placid,"<p>When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,51933690,https://image.tmdb.org/t/p/w1280/pEszakCP8j9E9S0UPLfEa3Cad3O.jpg,,Lake Placid (1999) poster,horror
spanglish-dvd-rental-romantic-comedy,Spanglish,"<p>Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.</p>",DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,51868154,https://image.tmdb.org/t/p/w1280/x3OTaBvjqzhRL53Q39fOoIYqxyO.jpg,,Spanglish (2004) poster,romantic-comedy
american-pie-2-dvd-rental-comedy,American Pie 2,"<p>After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,51769850,https://image.tmdb.org/t/p/w1280/854ZZxXdeabAs90mrV72NqShJqR.jpg,,American Pie 2 (2001) poster,comedy
reign-of-fire-dvd-rental-fantasy,Reign of Fire,"<p>In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.</p>",DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,51671546,https://image.tmdb.org/t/p/w1280/vZVXCj3jXzIPJUHLaQohzt2uTM3.jpg,,Reign of Fire (2002) poster,fantasy
fanboys-dvd-rental-comedy,Fanboys,"<p>In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,51573242,https://image.tmdb.org/t/p/w1280/fitksX4J3xfBjT38YgDUXOlBkHk.jpg,,Fanboys (2009) poster,comedy
frailty-dvd-rental-horror,Frailty,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,51540474,,,,horror
seven-years-in-tibet-dvd-rental-drama,Seven Years in Tibet,,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,51409402,,,,drama
a-guy-thing-dvd-rental-comedy,A Guy Thing,"<p>Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,51343866,https://image.tmdb.org/t/p/w1280/wWiPuP1wMW32pjX8Q9TEj69TxWI.jpg,,A Guy Thing (2003) poster,comedy
the-sandlot-the-sandlot-2-the-sandlot-heading-home-dvd-rental-kids-family,The Sandlot | The Sandlot 2 | The Sandlot Heading Home,,DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,51278330,,,,kids-family
tcm-sci-fi-collection-dvd-rental-sci-fi,TCM Sci-Fi Collection,,DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,50754042,,,,sci-fi
cky-trilogy-dvd-rental-documentary,CKY Trilogy,,DVD,Media > Videos,"Rental, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,0,50655738,,,,documentary
way-of-the-gun-dvd-rental-action,Way of the Gun,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,50590202,,,,action
nirvana-unplugged-dvd-rental-musical,Nirvana Unplugged,,DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,50524666,,,,musical
