Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
casino,Casino,"<p>This sleek electronic handheld device offers an authentic gaming experience with multiple classic vegas-style play modes and a high-contrast digital display. Its pocket-sized design features responsive physical buttons and automated scoring, making it the perfect portable companion for casual entertainment on the go. Experience the thrill of the jackpot anytime with this durable and easy-to-use gaming console.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDCAS-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251668630_ec434185-be5f-4a6d-b0ce-09858fbd51b1.jpg?v=1788286158,1,191-DVDCAS-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-jackal,The Jackal,"<p>This high-performance bowling ball features a dynamic asymmetrical core designed to deliver a massive mid-lane read and an explosive backend motion. Its premium reactive coverstock provides exceptional traction on heavy oil patterns, ensuring a powerful entry angle into the pocket. Serious players will appreciate the blend of incredible durability and relentless pin-carrying power this versatile equipment offers.</p>",DVD,Media > Videos,,"DVD, Formatted, Issue_Rental_Or_Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDTHJ-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251879291_50e8935a-c004-4be0-8f2a-7a445671ada7.jpg?v=1788286155,1,191-DVDTHJ-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
fear,Fear,"<p>This graphic t-shirt features a bold and haunting design printed on high-quality, comfortable fabric. Its striking visual elements and modern fit make it an ideal choice for enthusiasts of alternative style or statement streetwear. The versatile color palette ensures it pairs effortlessly with denim or layered looks for any casual occasion.</p>",DVD,Media > Videos,,"DVD, Formatted, Issue_Rental_Or_Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDFER-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251757325_e4e08000-574f-411d-8129-4b575450965e.jpg?v=1788286154,1,191-DVDFER-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
8-mile,8 Mile,<p>This grit-filled drama offers a compelling look at the underground battle rap scene and the pursuit of a dream against all odds. Its powerful performances and authentic storytelling make it a must-have for fans of musical biopics and intense urban narratives. This high-definition physical release provides a crisp viewing experience for one of the most influential films of the early 2000s.</p>,DVD,Media > Videos,,"Drama, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVD8MI-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251813164_09fa7a37-6e2f-4577-bc0d-2315a3378fa9.jpg?v=1788286152,1,191-DVD8MI-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-lord-of-the-rings-the-fellowship-of-the-ring-fullscreen,The Lord of the Rings: The Fellowship of the Ring (Fullscreen),"<p>Experience the beginning of an epic cinematic journey in this classic fullscreen edition, perfect for viewers who prefer a traditional aspect ratio on older television screens. This physical media copy allows you to enjoy the immersive world of Middle-earth and its legendary characters without the need for a streaming subscription. It is an essential addition for any fantasy fan looking to complete their home movie library with an iconic adventure.</p>",DVD,Media > Videos,,"DVD, Fantasy, Formatted, Issue_Rental_Or_Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDTHL-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251984515_7ea4898a-0ebf-4629-be6d-a073288961b1.jpg?v=1788286149,1,191-DVDTHL-001A,false,,,,,,,,,,,,,fantasy,,,,,,,,,,,,,,,lb,,,active
cold-pursuit,Cold Pursuit,"<p>This high-definition Blu-ray release offers a gripping cinematic experience centered on a father seeking justice in a frozen mountain landscape. It features stunning visuals of snow-covered terrain along with bonus content that provides a behind-the-scenes look at the making of this intense action thriller. The film blends dark humor with stylized violence, making it an essential addition for fans of gritty revenge stories and cinematic storytelling.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDCOL-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251280113_f72db6b1-f10f-4b7d-8ec3-2d8d95f85c29.jpg?v=1788286139,1,191-DVDCOL-001A,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
black-sheep,Black Sheep,"<p>This unique collectible features a soft, textured finish and a charming monochromatic design that stands out in any display. Its minimalist aesthetic and high-quality craftsmanship make it a sophisticated addition for enthusiasts of stylized animal figures. Ideal for adding a touch of personality to a shelf or desk, this piece blends whimsical character with a sleek, modern look.</p>",DVD,Media > Videos,,"Comedy, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDBLA-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251321990.jpg?v=1788286131,1,191-DVDBLA-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
spider-man-3,Spider-Man 3,"<p>This poseable action figure features the iconic black costume design and multiple points of articulation for dynamic display options. Detailed sculpting captures the intricate web patterns and athletic build, making it a must-have addition for any classic superhero figure collection. High-quality materials ensure durability whether it is being used for imaginative play or showcased on a shelf.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDSPD-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251130457.jpg?v=1788286130,1,191-DVDSPD-001A,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
life-aquatic,Life Aquatic,<p>This special edition features a stunning high-definition digital restoration supervised by the director alongside a wealth of exclusive behind-the-scenes documentaries and interviews. Collectors will appreciate the inclusion of an original insert featuring artwork and production notes that deepen the viewing experience of this whimsical maritime adventure. It is an essential addition for any cinephile looking to own the definitive version of this quirky cult classic.</p>,DVD,Media > Videos,,"Drama, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDLIF-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782251072291_81f1ed07-6a6d-4c04-9125-128c3c47af10.jpg?v=1788286127,1,191-DVDLIF-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
4400-the-complete-first-season,4400: The Complete First Season,"<p>This premiere season collection follows the mysterious return of thousands of missing people across several decades, all reappearing at once without having aged a day. The two-disc set captures the suspense and supernatural intrigue of the initial episodes as investigators work to uncover the truth behind their sudden reappearance. Experience the high-stakes drama and character-driven storytelling that launched this acclaimed science fiction mystery series.</p>",DVD,Media > Videos,,"DVD, Formatted, Issue_Rental_Or_Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVD440-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250733322.jpg?v=1788286122,1,191-DVD440-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
kill-bill-volume-2,Kill Bill Volume 2,"<p>This high-definition Blu-ray edition brings the thrilling conclusion of the legendary revenge saga to life with stunning visual clarity and immersive audio. Collectors will appreciate the inclusion of exclusive bonus features, including deleted scenes and a behind-the-scenes look at the making of this cinematic masterpiece. It is an essential addition for any film enthusiast looking to complete their library of iconic action cinema.</p>",DVD,Media > Videos,,"DVD, Formatted, Issue_Rental_Or_Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDKIL-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250664774_91d43bc5-d31c-4beb-9117-962f00cc9d6a.jpg?v=1788286117,1,191-DVDKIL-001A,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
cobra-verde-dvd,Cobra Verde (DVD),<p>This cinematic masterpiece follows an impoverished rancher who travels to West Africa and becomes a powerful slave trader in a haunting tale of madness and ambition. This physical media edition offers a high-quality viewing experience of the visually stunning collaboration between a legendary director and his volatile lead actor. It is an essential addition for collectors who appreciate intense historical dramas and the peak of international arthouse cinema.</p>,DVD,Media > Videos,,"Drama, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDCOB-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250607257_ccda503f-8403-4ad5-8df0-c124be20314c.jpg?v=1788286115,1,191-DVDCOB-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
la-strada,LA STRADA,"<p>This definitive high-definition digital restoration captures a cinematic masterpiece with stunning visual clarity and uncompressed monaural sound. The release includes scholarly audio commentary, a feature-length documentary on the director, and an insightful visual essay that explores the film's profound poetic legacy. It is an essential addition for collectors seeking a deeper understanding of one of Italian cinema's most heart-wrenching and enduring stories.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-THCFED-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250787839_9017687e-cd5c-463c-907b-83ded6e87f34.jpg?v=1788286109,1,191-THCFED-001A,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
star-trek-nemesis,Star Trek: Nemesis,"<p>Experience the final cinematic chapter of the Next Generation crew with this high-definition home media release. This disc features intense interstellar combat and deep character exploration, complete with bonus behind-the-scenes content and director commentary. It is a must-have addition for fans looking to complete their science fiction library with a pivotal moment in space-travel history.</p>",DVD,Media > Videos,,"DVD, Formatted, Issue_Rental_Or_Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDSTA-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250086219_0a822442-0ec3-47c3-8df0-469f674d5ca5.jpg?v=1788286092,1,191-DVDSTA-001A,false,,,,,,,,,,,,,sci-fi,,,,,,,,,,,,,,,lb,,,active
bambi,Bambi,"<p>Experience the heartwarming classic in stunning high definition with this multi-format collection featuring the original animated masterpiece and a variety of behind-the-scenes bonus content. This anniversary set includes digital and physical copies, allowing for seamless viewing across all your favorite devices while preserving every vibrant detail of the lush hand-drawn forest. It is an essential addition for collectors and families looking to share a timeless story of friendship and nature's beauty.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Rental_Or_Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRBAM-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250065772_d332802d-3b7b-4df8-802e-6a5e8692b6f9.jpg?v=1788286090,1,191-BLRBAM-001A,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
napoleon-dynamite,Napoleon Dynamite,<p>Capture the iconic aesthetic of early 2000s indie cinema with this classic graphic tee featuring a high-contrast character portrait. The breathable cotton construction and relaxed fit provide everyday comfort for fans of quirky cult comedies. It serves as an instantly recognizable statement piece that brings a nostalgic touch to any casual wardrobe.</p>,DVD,Media > Videos,,"Comedy, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDNAP-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250040873.jpg?v=1788286089,1,191-DVDNAP-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
jumanji-welcome-to-the-jungle,Jumanji: Welcome to the Jungle,<p>Experience the thrill of a high-stakes jungle adventure with this action-packed addition to your family movie collection. This physical copy allows you to revisit every comedic moment and stunning visual sequence in high definition from the comfort of your home. It includes a variety of special featurettes that take you behind the scenes for an immersive look at the making of this modern blockbuster hit.</p>,Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Rental_Or_Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRJUM-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250529029.jpg?v=1788286087,1,191-BLRJUM-001A,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
despicable-me,Despicable Me,"<p>This playful collectible features the iconic round yellow character in his signature denim overalls and silver goggles. Perfect for fans and collectors, this high-quality figure captures a mischievous expression that adds a touch of whimsical charm to any shelf or desk display. The durable construction and vibrant colors ensure it remains a standout piece in any animation-inspired collection.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Issue_Rental_Or_Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRDES-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250439155.jpg?v=1788286077,1,191-BLRDES-001A,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
smiles-of-a-summer-night,Smiles of a Summer Night,"<p>This elegant home video release features a high-definition digital restoration of the classic romantic comedy, accompanied by an archival introduction and a scholarly video essay. Film enthusiasts will appreciate the inclusion of an illustrated booklet containing insightful critical analysis and detailed production notes. It is a sophisticated addition to any collection, offering both visual excellence and comprehensive contextual materials.</p>",DVD,Media > Videos,,"Comedy, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDSMI-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1782250289838_be3f6dce-d1c7-48d7-baf2-26e051ac0bd5.jpg?v=1788286076,1,191-DVDSMI-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
papas-delicate-condition,Papa's Delicate Condition,"<p>A jolly, family-oriented railroad superintendent tries to get his act together when his love for the bottle starts to alienate him from his wife and oldest daughter.  His younger daughter, however, still remains unflinchingly loyal to him, and they share many fun misadventures over the course of the movie.</p>",VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,47803898,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/rSnZkNJXmftJi6uxD8TyumHzbcu_a98ea8fb-caf6-486f-b0ca-2730b50c6e98.jpg?v=1788285300,1,Papa's Delicate Condition (1963) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
mccabe-mrs-miller,McCabe & Mrs. Miller,<p>A gambler and a prostitute become thriving business partners in a remote Old West mining town until a large corporation arrives on the scene.</p>,VHS,Media > Videos,,"Drama, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,84365050,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/oR839yRsFAiQHwJ78hdKZYjEBg8.jpg?v=1788285298,1,McCabe & Mrs. Miller (1971) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
look-who-s-talking,Look Who’s Talking,<p>This classic home video release features the original vintage sleeve art and brings the nostalgic charm of analog media to your collection. It is a perfect choice for fans of eighties cinema and collectors looking to experience the iconic voice-over comedy in its native format. Enjoy a piece of physical media history with this well-maintained cassette that delivers a genuine retro viewing experience.</p>,VHS,Media > Videos,,"Formatted, Issue_Genre_Needed, Issue_Rental_Or_Sale, VHS",false,Genre,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,5.00,,true,true,,,,,191-VHSLKW-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/uVM0D7Q6U9H6xMSZmMdfwECih5h.jpg?v=1788884659,1,Look Who’s Talking (1989) poster,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
chrome-soldiers-the-secret-passion-of-robert-clayton,Chrome Soldiers The Secret Passion of Robert Clayton,"<p>This vintage collection offers a nostalgic look at classic military figurines through high-quality photography and detailed historical context. The glossy pages showcase a dedicated collector's journey, making it an essential reference for toy soldier enthusiasts and hobbyists alike. It serves as both an aesthetic coffee table centerpiece and a comprehensive guide to mid-century craftsmanship.</p>",VHS,Media > Videos,,"Action, Formatted, Issue_Rental_Or_Sale, VHS",false,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,191-VHSCHR-50-001A,,,,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,draft
drive-me-crazy,Drive Me Crazy,"<p>This classic physical media release brings a nostalgic nineties teen rom-com experience to your home collection in its original analog format. The vintage slipcase features iconic artwork, making it a perfect addition for enthusiasts of retro cinema and collectors of magnetic tape memorabilia. Enjoy the distinct aesthetic and warm playback quality that only this era of home entertainment can provide.</p>",VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,191-VHSDRI-50-002A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/qq2jbAOw5yWTaSPJIRHxvTf0bND.jpg?v=1788285172,1,Drive Me Crazy (1999) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,draft
its-pat-the-movie-1,Its Pat...The Movie,"<p>This cult classic comedy follows the misadventures of an androgynous main character in a vintage physical media format that includes the original full-screen presentation. It is a nostalgic addition to any retro film collection, featuring the distinctive 1990s cover art and the tactile experience of a classic home video release. This collectible tape is perfect for fans of Saturday Night Live history and enthusiasts of mid-90s cinematic nostalgia.</p>",VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",false,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,191-VHSTSP-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/tydslMVgc6DpEvwYT0MWW9byL1a_6f40c5ea-3d67-4f9d-ab79-d0ca02ae72df.jpg?v=1788285168,1,Its Pat...The Movie (1994) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,draft
it-happened-on-5th-avenue,It Happened on 5th Avenue,"<p>This heartwarming holiday comedy follows a group of unlikely squatters who find shelter in a boarded-up luxury mansion while the owners are away for the winter. The classic black-and-white film offers a charming blend of mid-century wit and a timeless message about the true meaning of generosity and family. Captured in high definition, this home media release is an essential addition for fans of vintage cinema and traditional Christmas storytelling.</p>",DVD,Media > Videos,,"Comedy, DVD, Formatted, Issue_Rental_Or_Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-DVDITH-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781403752316_7a4ef69d-3b05-481a-8833-c9b448f2252d.jpg?v=1788285055,1,191-DVDITH-50-001A,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
v-h-s-85,V/H/S/85,"<p>This cinematic collection delivers a brutal and immersive return to the found-footage genre, capturing the gritty aesthetic of the mid-eighties across five interconnected segments of terror. The high-definition transfer preserves the intentional analog distortion and visceral practical effects, making it a must-have for fans of retro-style horror and anthology storytelling. Explore a dark vision of the past through this unsettling journey into supernatural phenomena and human depravity.</p>",Blu-Ray,Media > Videos,,"Blu-Ray, Formatted, Horror, Issue_Rental_Or_Sale",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRVH5-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781288751303_a65eedbe-b87b-4da6-a6ce-1df62307c874.jpg?v=1788284954,1,191-BLRVH5-50-001A,false,,,,,,,,,,,,,horror,,,,,,,,,,,,,,,lb,,,active
hercules-extended-cut,Hercules Extended Cut,"<p>Experience the action in stunning high definition with this multi-disc set featuring both the theatrical and extended versions of the epic adventure. This collection includes disc formats for your home theater and a digital code for viewing on the go, along with exclusive behind-the-scenes bonus content. It is the perfect addition for fans of historical fantasy and large-scale cinematic battles.</p>",Blu-Ray,Media > Videos,,"Action, Blu-Ray, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRHER-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781285916062_4fa3737f-a3ed-4bd8-8df4-d8cf69351aa7.jpg?v=1788284935,1,191-BLRHER-50-001A,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
gamer-2-disc-special-edition-w-digital-copy,Gamer (2-Disc Special Edition w Digital Copy),<p>This two disc special edition features the complete high definition presentation and a standalone digital copy for viewing on multiple devices. The set includes a variety of behind the scenes documentaries and bonus footage that offer an immersive look into the film's production and visual effects. It is a perfect addition for collectors seeking the highest quality playback along with versatile portability for their media library.</p>,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Formatted, Issue_Rental_Or_Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRGAM-50-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1781285568538.jpg?v=1788284928,1,191-BLRGAM-50-001A,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
little-movie-club,Little Movie Club,,Supercycle,,Supercycle Plan,Supercycle product,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,0.00,,false,true,,,,,75689978,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,archived
murderers-row,Murderers' Row,<p>This vintage home video release offers a classic cinematic experience for collectors and fans of retro media. The physical tape format provides a nostalgic viewing aesthetic characterized by the unique visual texture and charm of analog technology. It is an essential addition for those seeking to complete a library of mid-century adventure and action films.</p>,VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,191-VHSMUR-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780178305417.jpg?v=1788284782,1,Murderers' Row poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
touch-and-go,Touch and Go,"<p>This vintage portable player features a built-in color screen and integrated speakers for a completely self-contained analog viewing experience. Its compact design and sturdy carrying handle make it easy to enjoy classic magnetic media tapes while traveling or relaxing at home. The intuitive tactile controls provide a nostalgic, hands-on feel for fans of retro technology and physical media collections.</p>",VHS,Media > Videos,,"Comedy, Formatted, Issue_Rental_Or_Sale, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,191-VHSTOU-F-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1780176679684_ceec086d-f2d9-491d-849d-1120f67194cf.jpg?v=1788284770,1,Touch and Go poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
hey-arnold-the-movie,Hey Arnold! The Movie,"<p>Release Year: 2002<br>
Director: Tuck Tucker<br>
Classic hand-drawn animation comes to life in this feature-length adventure where a group of neighborhood friends must work together to save their community from a greedy developer. This nostalgic piece of media is perfect for fans of nineties pop culture looking to complete their physical media collection. The story delivers heartwarming lessons on teamwork and urban preservation that remain relevant for viewers of all ages.</p>",VHS,Media > Videos,,"Formatted, Issue_Rental_Or_Sale, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,191-NICHEY-N-001A,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/0-1779986144365_f0f2d10a-887c-47c1-a174-f91fd0bf2fa5.jpg?v=1788284766,1,Hey Arnold! The Movie poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
