Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
guarding-tess-vhs-rental-comedy,Guarding Tess,"<p>Doug Chesnic (Nicolas Cage), an agent with the Secret Service Uniformed Division, is assigned to protect former first lady Tess Carlisle (Shirley MacLaine). Chesnic finds the job demeaning and a challenge because of Tess' high-maintenance personality and petty demands. He's desperate to get another assignment, but she insists that he remain head of her security detail, using her influence with the current president to get her way. When she's kidnapped, however, Chesnic's feelings change.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19056122,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_43d9c230-d2be-450f-b2e7-4e0118a51949.jpg?v=1788290056,1,Guarding Tess poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
pow-the-escape-vhs-rental-action,P.O.W. The Escape,"<p>At the end of the Vietnam War, Colonel James Cooper embarks on a life-threatening liberation mission to free American prisoners imprisoned in a secret Vietcong camp.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,19023354,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_91becf1a-4f28-4d7b-b5a2-065986b110f0.jpg?v=1788290055,1,P.O.W. The Escape poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
knockaround-guys-vhs-rental-action,Knockaround Guys,"<p>The film follows four sons (Barry Pepper, Vin Diesel, Seth Green, Andrew Davoli) of well-known Brooklyn-based mobsters (Dennis Hopper, John Malkovich) and their desperate fight to retrieve a bag of cash in a small Montana town ruled by a powerful sheriff. As they unite to find the money, they come face-to-face with the bloodshed and betrayal that is their birthright.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18990586,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_12e0d9b4-e050-4a00-a73b-e0bc3bcc5c3f.jpg?v=1788290054,1,Knockaround Guys poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
showdown-vhs-rental-action,Showdown,"<p>A man falls in love with the girlfriend of another man who is the best kickboxer in his club. In order to stand a chance against him, the man gets help from a martial arts champion.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18957818,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_23cf4807-b566-4dd8-870f-a0a024cff5c8.jpg?v=1788290053,1,Showdown poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
memphis-belle-vhs-rental-drama,Memphis Belle,"<p>At a U.S. Army Air Force base in England, the crew members of B-17 bomber Memphis Belle prepare for their 25th and final sortie into enemy German territory. Bomber Capt. Dennis Dearborn (Matthew Modine) knows the mission is a dangerous one, but he's under pressure from Army public relations man Lt. Col. Bruce Derringer (John Lithgow) to earn a decisive victory for the Allies. Now, the Memphis Belle prepares to take flight as apprehension and dissention grow among Dearborn's crew.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18925050,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_cf6c015a-fb2b-4607-8762-f663ceddd99e.jpg?v=1788290052,1,Memphis Belle poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
undercurrent-vhs-rental-action,Undercurrent,<p>A lowly nightclub manager accepts an offer to seduce another man's wife and soon finds himself caught in a dangerous web of lies.</p>,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18892282,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_dc6a66a1-dfce-417e-8111-b43cd40c7cbf.jpg?v=1788290051,1,Undercurrent poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
fortress-vhs-rental-action,Fortress,"<p>As the teacher at a small school in rural Australia, Sally Jones (Rachel Ward) leads a rather mundane life. However, for her and nine of her students, all of that changes when a band of criminals breaks into their school to take them hostage. Dragging the teacher and children to the outback, the kidnappers intend to hold their victims for ransom. But Jones has other plans. Leading her pupils, Jones turns on her captors and fights to first survive and then escape.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18859514,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BMTYxMjM0NjI5MF5BMl5BanBnXkFtZTYwMjgwMTg4._V1_5a881bc5-eed2-41e1-8854-ce06839f0b46.jpg?v=1788290050,1,Fortress poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
point-break-vhs-rental-action,Point Break,"<p>After a string of bizarre bank robberies in Southern California, with the crooks donning masks of various former presidents, a federal agent, Johnny Utah (Keanu Reeves), infiltrates the suspected gang. But this is no ordinary group of robbers. They're surfers -- led by the charismatic Bodhi (Patrick Swayze) -- who are addicted to the rush of thievery. But when Utah falls in love with a female surfer, Tyler (Lori Petty), who is close to the gang, it complicates his sense of duty.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18826746,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Pointbreaktheatrical_dd61c006-2ad3-4f61-a3de-6eeaaa6ab222.jpg?v=1788290049,1,Point Break poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
platoon-vhs-rental-drama,Platoon,"<p>Chris Taylor is a young, naive American who, upon his arrival in Vietnam, quickly discovers that he must do battle not only with the Viet Cong, but also with the gnawing fear, physical exhaustion, and intense anger growing within him.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18793978,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/61juOMdMMIL._AC_UF1000_1000_QL80_2364787d-e247-40b0-b20d-fd7f128303f1.jpg?v=1788290048,1,Platoon poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
sniper-vhs-rental-action,Sniper,"<p>During a mission to kill Panamanian rebel Miguel Alvarez (Frederick Miragliotta), veteran American sniper Thomas Beckett (Tom Berenger) loses his partner, Doug Papich (Aden Young), to another assassin's bullet. Papich's replacement is sharpshooter Richard Miller (Billy Zane), who is higher ranked than Beckett but has no experience in the field, placing the two men at odds. Dropped into the jungle, the bickering duo have a week to find and kill Alvarez.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18761210,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/51D52W5BRJL._AC_UF1000_1000_QL80_d77d1cc0-eede-44ca-9bf0-0f6b5de4707b.jpg?v=1788290048,1,Sniper poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
fortunes-of-war-vhs-rental-action,Fortunes of War,"<p>Fortunes of War (1994) is an action-thriller and adventure film starring Matt Salinger and Haing S. Ngor. The plot follows an American relief worker and his friends who are unknowingly hired to smuggle goods into the Cambodian jungles, resulting in a desperate fight for survival.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18728442,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BMTk4OTAxNjQyOF5BMl5BanBnXkFtZTcwNjIwNTUyMQ_._V1_c6447871-b2d6-47b7-bf06-187e50de5bee.jpg?v=1788290046,1,Fortunes of War poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-lost-empire-vhs-rental-action,The Lost Empire,"<p>American scholar Nick is smitten when he meets mysterious beauty Kwan. What Nick doesn't know is that Kwan is a goddess who will lead him into a mythic world of giants, dragons and cannibals.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18466298,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BMTQzOTQwMDY1NF5BMl5BanBnXkFtZTcwODc4NzMyMQ_._V1_9f6a9a6d-7c94-498f-a4fe-4dddc67d1ed4.jpg?v=1788290046,1,The Lost Empire poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
glitz-vhs-rental-action,Glitz,"<p>Glitz is a 1988 made-for-television crime thriller based on the novel by Elmore Leonard. The story follows Vincent Marra (Jimmy Smits), a Miami detective who travels to Atlantic City to investigate the murder of his girlfriend, only to become the target of a sadistic ex-con (John Diehl) he once testified against.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18433530,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BMTI1OTg1MjM4NF5BMl5BanBnXkFtZTcwNDg3ODkxMQ_._V1_FMjpg_UX1000_5b3dbded-650c-4b65-884c-d9e3abe949a5.jpg?v=1788290045,1,Glitz poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
from-the-earth-to-the-moon-vhs-rental-scifi,From the Earth to the Moon,"<p>Following the Civil War, demolition expert Victor Barbicane (Joseph Cotten) develops the world's most powerful explosive, Power X. When other countries warn that the weaponization of Power X may be seen as an act of war, Barbicane and his rival, Stuyvesant Nicholl (George Sanders), join forces to create a Power X-fueled rocket to the moon. With Barbicane's assistant, Ben (Don Dubbins), and Nicholl's stowaway daughter, Virginia (Debra Paget), the two men set forth into outer space.</p>",VHS,Media > Videos,,"Formatted, Rental, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18400762,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/91L6vpXUOsL._AC_UF1000_1000_QL80_6a892210-e8d7-42bd-8a7b-d3a918ae075c.jpg?v=1788290045,1,From the Earth to the Moon poster,false,,,,,,,,,,,,,sci-fi,,,,,,,,,,,,,,,lb,,,active
the-smokers-vhs-rental-comedy,The Smokers,"<p>Three teens (Dominique Swain, Busy Philipps, Keri Lynn Pratt) start with petty mischief but soon begin to cause more trouble, particularly for men who mistreat them on dates.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18367994,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Smokersdvd_966bcd52-5dd5-487b-b23c-164a328b6b69.jpg?v=1788290043,1,The Smokers poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
down-to-you-vhs-rental-comedy,Down to You,"<p>College coeds in New York City, Al (Freddie Prinze Jr.), the son of a celebrity chef (Henry Winkler), and Imogen (Julia Stiles), a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star (Selma Blair) who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18302458,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/61hiKUz6XSL._AC_UF894_1000_QL80_9bd89011-4cc2-441a-a8ae-9e999168442e.jpg?v=1788290042,1,Down to You poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
mafia-vhs-rental-comedy,Mafia,"<p>Mafia! (also known as Jane Austen's Mafia!) is a 1998 satirical comedy directed by Jim Abrahams. It is a slapstick parody of classic gangster films, primarily focusing on The Godfather and Casino, while also poking fun at other iconic movies.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18236922,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/16e08ce9-8a63-47ec-b939-61e68f41e4e2_bf34f4a2-d03e-4164-aeb8-87a413de0155.jpg?v=1788290041,1,Mafia poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
the-freshman-vhs-rental-comedy,The Freshman,"<p>Clark Kellogg (Matthew Broderick) is robbed moments after arriving in New York, so when he sees his mugger several days later, he confronts him. The man promises to return his property and get him a job with his uncle, Carmine Sabatini (Marlon Brando), who turns out to be a Mafia boss. As Clark continues his shady work for Carmine, he discovers an elaborate underworld that has caught the attention of the authorities. As things come to a head, not everything is what it seems.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,18171386,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BMDk1NDkzZGMtMWRkNi00Y2VkLTlhYTctNjE2MDkyYTUyYjc3XkEyXkFqcGc_._V1_FMjpg_UX1000_7cd9178f-9487-49de-a729-d3a73c156cff.jpg?v=1788290040,1,The Freshman poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
hope-floats-vhs-rental,Hope Floats,"<p>Birdee Pruitt (Sandra Bullock) has been humiliated on live television by her best friend, Connie (Rosanna Arquette), who's been sleeping with Birdee's husband, Bill (Michael Paré). Birdee tries starting over with her daughter, Bernice (Mae Whitman), by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin (Harry Connick Jr.). As he helps Birdee get back on her feet, love begins to blossom.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05408762,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_156f8083-8535-44d0-95d4-23374c64961b.jpg?v=1788290022,1,Hope Floats poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
murder-at-16-hours-vhs-rental,Murder at 1600,"<p>A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair and Regis' partner break into the White House to expose the true culprit.</p>",VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05375994,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_35e92966-d4d4-4fda-a028-82c61b826df5.jpg?v=1788290022,1,Murder at 1600 poster,false,,,,,,,,,,,,,thriller,,,,,,,,,,,,,,,lb,,,active
stepmonster-vhs,Stepmonster,"<p>No one, especially his father (Alan Thicke), believes a boy who says his future stepmother (Robin Riker) is a murdering monster.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05310458,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_863e3acc-7bf3-41d4-a97b-dd178c1c6f87.jpg?v=1788290021,1,Stepmonster poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
red-dawn-vhs-rental,Red Dawn,"<p>In an alternate 1980s, the United States stands alone as communism grows stronger. When Soviet soldiers invade a small Colorado town, brothers Jed and Matt Eckert escape with friends to the forest. With their father, Tom, a prisoner of the invading army, the children decide to fight against the Soviets. As the country comes under increasing attack, the group teams up with Lt. Col. Andrew Tanner to take back their town.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,05244922,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_6a8cc7d8-4c51-4538-9f33-1861a7d79bc7.jpg?v=1788290020,1,Red Dawn poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
sabrina-1995-vhs,Sabrina (1995),"<p>Sabrina Fairchild is a chauffeur's daughter who grew up with the wealthy Larrabee family. She always had unreciprocated feelings for David, the family's younger son and playboy. But after returning from Paris, Sabrina has become a glamorous woman who gets David's attention. His older, work-minded brother Linus thinks their courtship is bad for the family business and tries to break them up -- but then he starts to fall for her too.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17320442,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_857d60a8-3f4b-43ea-8acb-c230c498634d.jpg?v=1788289996,1,Sabrina (1995) poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
mr-wonderful-vhs,Mr. Wonderful,"<p>Gus (Matt Dillon) is a New Yorker with an entrepreneurial spirit. He'd like to quit his job and open a bowling alley, but financial obligations from his ex-marriage are standing in his way. Gus owes alimony to Leonora (Annabella Sciorra), but if she remarries, he'll be flush with cash. So he embarks on a scheme to find her a husband. Leonora is in a relationship with Tom (William Hurt), but like Gus, she's a romantic -- and soon Gus and Leonora find they may still have a spark left.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17287674,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_c935e2a8-3993-4afe-a5a1-c68c1929d955.jpg?v=1788289995,1,Mr. Wonderful poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
when-a-man-loves-a-woman-vhs,When a Man Loves a Woman,"<p>A wife and mother of two daughters, Alice Green (Meg Ryan) has developed a severe drinking problem. While her husband, Michael (Andy Garcia), has been patient in dealing with this issue, it soon becomes clear that he has been enabling her alcoholism. When her addiction threatens her children's safety, Alice decides to enter a rehab clinic. Upon returning home, she finds that her new lifestyle causes an unexpected rift with Michael, leading to some soul-searching for the couple.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17254906,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_a0feedb2-e5ad-45a1-913e-5fab981519ab.jpg?v=1788289994,1,When a Man Loves a Woman poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
autumn-in-new-york-vhs,Autumn in New York,"<p>Will Keane, a New York restaurateur, infamous verging-on-50 playboy, acts as the master of the no-commitment seduction until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21-year-old free spirit yearning to get out and taste the excitement of adult life.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17222138,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_28213bed-c87e-4fa9-9ad0-c560795329e8.jpg?v=1788287078,1,Autumn in New York poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
french-kiss-vhs,French Kiss,"<p>When Kate (Meg Ryan) learns that her fiance, Charlie (Timothy Hutton), has become smitten with a young Parisian woman, she boards a plane for France. She is seated next to Luc (Kevin Kline), a small-time crook who uses her to smuggle a stolen necklace, leading Luc to the hotel where she's staying to confront Charlie. As Kate and Luc get to know each other, their sarcastic rapport grows warmer, and Kate must decide where her heart truly lies as Charlie tries to win her back.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17156602,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_ac3c4f7d-f8d0-4f5f-a28d-38593a8fd762.jpg?v=1788287076,1,French Kiss poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
my-big-fat-greek-wedding-vhs,My Big Fat Greek Wedding,"<p>Everyone in the Portokalos family worries about Toula (Nia Vardalos). Still unmarried at 30 years old, she works at Dancing Zorba's, the Greek restaurant owned by her parents, Gus (Michael Constantine) and Maria (Lainie Kazan). After taking a job at her aunt's travel agency, she falls in love with Ian Miller (John Corbett), a teacher who is tall, handsome and definitely not Greek. Toula isn't sure which will be more upsetting to her father, that Ian is a foreigner or that he's a vegetarian.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17091066,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_40bfab51-8558-4b49-8f7e-df0ff2d5ff21.jpg?v=1788287075,1,My Big Fat Greek Wedding poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
iq-vhs,I.Q.,"<p>Catherine Boyd (Meg Ryan) is a highly intelligent doctoral student at Princeton University and is engaged to stuffy Professor James Moreland (Stephen Fry). Ed Walters (Tim Robbins), a mechanic and all-around regular guy, falls for Catherine and searches for a way to impress her. Believing that the key to Catherine's heart is his IQ, Ed passes himself off as a physicist with the help of Catherine's uncle, who just happens to be Albert Einstein (Walter Matthau).</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,17058298,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_3d8fb421-0bb9-47e4-8d08-b6c4f9c39efd.jpg?v=1788287074,1,I.Q. poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
tip-toes-vhs,Tip Toes,"<p>Carol falls in love with Steven without knowing much about him. When Carol finds herself pregnant it forces Steven to expose a secret. Steven happens to be the only average-sized person in a family of dwarfs, including his twin brother Rolfe.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16992762,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e5ee48cd-9904-4ae7-b6c2-48ad5c4589af.jpg?v=1788287073,1,Tip Toes poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
down-with-love-vhs,Down With Love,"<p>It's 1962, and feminist Barbara Novak (Renée Zellweger) pens a best-selling book that details the drawbacks of love. She encourages women to forgo serious relationships with men in favor of independence, workplace achievements and satisfying sex. Despite her success, many men are taken aback by her progressive views, including slick writer Catcher Block (Ewan McGregor), who decides to expose Barbara as a fraud by making her fall in love with him. However, his plan has unexpected consequences.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16959994,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e09ba33f-c225-42f4-8c9d-6408a95f12f1.jpg?v=1788287072,1,Down With Love poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
evereyone-says-i-love-you-vhs-rent,Everyone Says I Love You,"<p>The daughter of wealthy Manhattanites Joe (Woody Allen) and Steffi (Goldie Hawn), D.J. (Natasha Lyonne) has to contend with her extended family after her parents' divorce. The entire clan is abuzz about the impending wedding of her half-sister, Skylar (Drew Barrymore), and her fiancé, Holden (Edward Norton). However, when gruff former criminal Charlie (Tim Roth) enters the picture, things take an unexpected turn. Meanwhile, the lovelorn Joe pursues the beautiful Von (Julia Roberts) in Europe.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16730618,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/Everyone_Says_I_Love_You_Poster_7c12dbc9-a4ca-48bc-b2de-577ada745063.jpg?v=1788287071,1,Everyone Says I Love You poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
woman-on-top-vhs,Woman on Top,"<p>Set to the intoxicating rhythms of Brazil, Woman on Top is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16697850,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_9edcf7c6-c99b-4266-8433-c3c58172f3ff.jpg?v=1788287070,1,Woman on Top poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
touch-and-go-vhs,Touch and Go,"<p>A professional hockey player, Bobby Barbato makes an unexpected turn in his life when a gang of young thugs tries to rob him. Bobby manages to scare them off, but not before nabbing one of the troublemakers, Louis DeLeon. Bobby decides to give the kid a ride home and meets his single mother, Denise. Despite their differences, Bobby begins a romance with Denise and slowly earns the respect of Louis.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,16665082,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_c5bccbf8-aa23-4637-8cc5-a3a8f3be13f6.jpg?v=1788287069,1,Touch and Go poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
