Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
spider-man-homecoming-dvd-rental-action,Spider-Man Homecoming,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90811898,,,,false,,,,,,,,,,lb,,,active
nacho-libre-dvd-rental-comedy,Nacho Libre,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90779130,,,,false,,,,,,,,,,lb,,,active
les-miserables-dvd-rental-musical,Les Miserables,,DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90746362,,,,false,,,,,,,,,,lb,,,active
la-la-land-dvd-rental-drama,LA LA LAND,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90648058,,,,false,,,,,,,,,,lb,,,active
inglorious-basterds-dvd-rental-action,Inglorious Basterds,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90582522,,,,false,,,,,,,,,,lb,,,active
downfall-dvd-rental-foreign,Downfall,,DVD,,,"Foreign, Rental",true,Genre,Foreign,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90484218,,,,false,,,,,,,,,,lb,,,active
spider-man-far-from-home-dvd-rental-action,Spider-Man Far From Home,,DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90385914,,,,false,,,,,,,,,,lb,,,active
now-you-see-me-dvd-rental-thriller,Now You See Me,,DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90353146,,,,false,,,,,,,,,,lb,,,active
the-amityville-horror-dvd-rental-horror,The Amityville Horror,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90320378,,,,false,,,,,,,,,,lb,,,active
robin-hood-men-in-tights-dvd-rental-comedy,Robin Hood Men in Tights,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,90287610,,,,false,,,,,,,,,,lb,,,active
norbit-dvd-rental-comedy,Norbit,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31813626,,,,false,,,,,,,,,,lb,,,active
i-could-never-be-your-woman-dvd-rental-romantic-comedy,I Could Never Be Your Woman,,DVD,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31748090,,,,false,,,,,,,,,,lb,,,active
juno-dvd-rental-comedy,Juno,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31715322,,,,false,,,,,,,,,,lb,,,active
wild-things-dvd-rental-drama,Wild Things,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31682554,,,,false,,,,,,,,,,lb,,,active
jeepers-creepers-2-dvd-rental-horror,Jeepers Creepers 2,,DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31649786,,,,false,,,,,,,,,,lb,,,active
honey-dvd-rental-drama,honey,,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31617018,,,,false,,,,,,,,,,lb,,,active
big-fat-liar-dvd-rental-kids-family,Big Fat Liar,,DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31584250,,,,false,,,,,,,,,,lb,,,active
billy-madison-dvd-rental-comedy,Billy Madison,,DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31551482,,,,false,,,,,,,,,,lb,,,active
where-the-wild-things-are-dvd-rental-kids-family,Where The Wild Things Are,,DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31518714,,,,false,,,,,,,,,,lb,,,active
cloverfield-dvd-rental-sci-fi,Cloverfield,,DVD,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,31453178,,,,false,,,,,,,,,,lb,,,active
