Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
evita-dvd,Evita,"<p>Eva Duarte Perón rises from poverty to become an Argentinian actress and the wife of powerful President Juan Perón. Through a series of flashbacks, Eva transforms from an impoverished teenager into a woman of influence and power. After the death of her father, Eva travels to Buenos Aires and begins a string of relationships with powerful men before she meets Juan. Eva's ultimate power and influence earn her both admiration and hatred.</p>",DVD,,,"Musical, Rental",true,Genre,Musical,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,77476858,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_58f0c0ba-dd85-4980-809b-122caca36d07.jpg?v=1783534623,1,,false,,,,,,,,,,lb,,,active
kate-leopold-vhs,Kate & Leopold,,VHS,,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,82121978,,,,false,,,,,,,,,,lb,,,active
i-love-you-i-love-you-not-vhs,"I Love You, I Love You Not",,VHS,,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,82056442,,,,false,,,,,,,,,,lb,,,active
nadja-vhs,Nadja,,VHS,,,"Floor Sale, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,19.00,,true,true,,,,,82023674,,,,false,,,,,,,,,,lb,,,active
choose-me-vhs,Choose Me,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,81990906,,,,false,,,,,,,,,,lb,,,active
ready-to-rumble-vhs,Ready to Rumble,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,81892602,,,,false,,,,,,,,,,lb,,,active
i-got-the-hook-up-vhs,I Got the Hook Up,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,81433850,,,,false,,,,,,,,,,lb,,,active
hearts-of-darkness-vhs,Hearts of Darkness,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,81302778,,,,false,,,,,,,,,,lb,,,active
van-wilder-vhs,Van Wilder,,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,81171706,,,,false,,,,,,,,,,lb,,,active
jungle-fever-vhs,Jungle Fever,,VHS,Uncategorized,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,2,deny,manual,7.00,,true,true,,,,,81138938,,,,false,,,,,,,,,,lb,,,active
jake-speed-vhs,Jake Speed,,VHS,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,81106170,,,,false,,,,,,,,,,lb,,,active
serendipity-vhs,Serendipity,,VHS,,,"Floor Sale, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,81040634,,,,false,,,,,,,,,,lb,,,active
kansas-vhs,Kansas,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,81007866,,,,false,,,,,,,,,,lb,,,active
national-treasure-vhs,National Treasure,,VHS,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,22.00,,true,true,,,,,80680186,,,,false,,,,,,,,,,lb,,,active
a-midnight-clear-vhs,A Midnight Clear,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,80647418,,,,false,,,,,,,,,,lb,,,active
jakob-the-liar-vhs,Jakob the Liar,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,80581882,,,,false,,,,,,,,,,lb,,,active
pd-james-a-mind-to-murder-vhs,P.D. James A Mind to Murder,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,80549114,,,,false,,,,,,,,,,lb,,,active
the-sailor-who-fell-from-grace-with-the-sea-vhs,The Sailor Who Fell From Grace With The Sea,,VHS,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,80450810,,,,false,,,,,,,,,,lb,,,active
new-port-south-vhs,New Port South,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,80385274,,,,false,,,,,,,,,,lb,,,active
kafka-vhs,Kafka,,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,80286970,,,,false,,,,,,,,,,lb,,,active
the-lord-of-the-rings-the-fellowship-of-the-ring-dvd-extended,The Lord of the Rings: The Fellowship of the Ring,"<p>The future of civilization rests in the fate of the One Ring, which has been lost for centuries. Powerful forces are unrelenting in their search for it. But fate has placed it in the hands of a young Hobbit named Frodo Baggins (Elijah Wood), who inherits the Ring and steps into legend. A daunting task lies ahead for Frodo when he becomes the Ring-bearer - to destroy the One Ring in the fires of Mount Doom where it was forged.</p>",DVD,,,"Fantasy, Rental",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,32503290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_b82ce9e6-1b43-4dcb-ab55-c3214bd5cf28.jpg?v=1783531104,1,,false,,,,,,,,,,lb,,,active
