product_id,title,vendor,status,handle,sku,barcode,qty,tags
9258867982586,The Paperboy,Blu-Ray,ACTIVE,the-paperboy,,191-BLRTHP-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9260438061306,The Prophecy I-II-III (Vinegar Syndrome),4K,ACTIVE,the-prophecy-i-ii-iii-vinegar-syndrome,,191-BLRTH9-50-001A,1,"4K, Formatted, Horror, issue:needs_new_barcode, Rental"
9258983457018,The Proposal,Blu-Ray,ACTIVE,the-proposal,,191-BLRTHL-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9260445630714,The Red Queen Kills Seven Times (Arrow),Blu-Ray,ACTIVE,the-red-queen-kills-seven-times-arrow,,191-RRWTHE-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Thriller"
9260438356218,The Sea Hawk,DVD,ACTIVE,the-sea-hawk,,191-DVDTHE-50-001A,1,"Drama, DVD, Formatted, issue:needs_new_barcode, Rental"
9260431376634,The Sinful Dwarf (Limited Collector's Edition),Blu-Ray,ACTIVE,the-sinful-dwarf-limited-collectors-edition,,191-BLRTH6-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260363677946,The Stepfather (Director's Cut),Blu-Ray,ACTIVE,the-stepfather-directors-cut,,191-BLRTHS-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9249544470778,"The Talented Mr. Ripley (vhs, 2000)",VHS,ACTIVE,the-talented-mr-ripley-vhs-2000,,191-NKNTHT-50-001A,1,"Formatted, Rental, Thriller, VHS"
9260363874554,The Texas Chainsaw Massacre,Blu-Ray,ACTIVE,the-texas-chainsaw-massacre,,191-BLRTHT-50-001A,1,"Blu-Ray, Formatted, Horror, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9260364497146,The Texas Chainsaw Massacre: The Beginning,Blu-Ray,ACTIVE,the-texas-chainsaw-massacre-the-beginning,,191-BLRTHG-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9266894930170,The Transporter,Blu-Ray,ACTIVE,the-transporter,,191-BLRTHR-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260364529914,The Watch,Blu-Ray,ACTIVE,the-watch,,191-BLRTH3-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9267105792250,The Wraith (Collector's Series),Blu-Ray,ACTIVE,the-wraith-collectors-series,,191-UNKTHE-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9258867851514,The Wrestler,Blu-Ray,ACTIVE,the-wrestler,,191-BLRTHW-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9249542111482,Thelma & Louise,VHS,ACTIVE,thelma-louise,,191-VHSTH2-50-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260438520058,Thief (Criterion Collection),Blu-Ray,ACTIVE,thief-criterion-collection,,191-BLRTH8-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9270291595514,Things Are Tough All Over,VHS,ACTIVE,things-are-tough-all-over,,191-VHSTHI-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9258983915770,This Is 40,Blu-Ray,ACTIVE,this-is-40,,191-BLRTHI-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9260364660986,This Is The End,Blu-Ray,ACTIVE,this-is-the-end,,191-BLRTH5-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9276609757434,Three Kings,DVD,ACTIVE,three-kings,,191-DVDTHR-001A,1,"Action, DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9276624601338,Till The Clouds Roll By,VHS,ACTIVE,till-the-clouds-roll-by,,191-VHSTIL-001A,1,"Formatted, issue:needs_new_barcode, Musical, Rental, VHS"
9276612444410,"Tom Hanks Comedy Collection (The Money Pit, The 'Burbs, Dragnet)",DVD,ACTIVE,tom-hanks-comedy-collection-the-money-pit-the-burbs-dragnet,,191-DVDTOM-001A,1,"Comedy, DVD, Formatted, issue:needs_new_barcode, Rental"
9267011944698,Top Gun 2-Movie Collection,Blu-Ray,ACTIVE,top-gun-2-movie-collection,,191-BLRTOP-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276624929018,Tragedy of Flight 103,VHS,ACTIVE,tragedy-of-flight-103,,191-VHSTR3-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9260364005626,Trainwreck,Blu-Ray,ACTIVE,trainwreck,,191-BLRTRA-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9266894864634,Transporter 2,Blu-Ray,ACTIVE,transporter-2,,191-BLRTR2-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9266894831866,Transporter 3 (2-Disc Fully Loaded Edition),Blu-Ray,ACTIVE,transporter-3-2-disc-fully-loaded-edition,,191-BLRTRN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9266911838458,Transporter Refueled,Blu-Ray,ACTIVE,transporter-refueled,,191-BLRTRD-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276653273338,Trial,VHS,ACTIVE,trial,,191-VHSTRL-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9276625420538,Trial by Jury,VHS,ACTIVE,trial-by-jury,,191-VHSTRI-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9266895225082,Triple 9,Blu-Ray,ACTIVE,triple-9,,191-BLRTRI-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276613263610,True Grit,Blu-Ray,ACTIVE,true-grit,,191-BLRTRU-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9276612051194,Tupac: Resurrection,DVD,ACTIVE,tupac-resurrection,,191-DVDTUP-001A,1,"Documentary, DVD, Formatted, issue:needs_new_barcode, Rental"
9276651405562,Twilight,VHS,ACTIVE,twilight,,191-VHSTWI-001A,1,"Formatted, issue:needs_new_barcode, Rental, Thriller, VHS"
9260438454522,UNDEFEATABLE (Vinegar Syndrome),Blu-Ray,ACTIVE,undefeatable-vinegar-syndrome,,191-BLRUND-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9267105988858,Unbearable Weight of Massive Talent,Blu-Ray,ACTIVE,unbearable-weight-of-massive-talent,,191-BLRUNB-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276611821818,Uncut Gems,Blu-Ray,ACTIVE,uncut-gems,,191-BLRUNC-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9276612215034,Underworld: Evolution,DVD,ACTIVE,underworld-evolution,,191-DVDUND-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9266967314682,Unleashed,Blu-Ray,ACTIVE,unleashed,,191-BLRUNL-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276651569402,Up Your Alley,VHS,ACTIVE,up-your-alley,,191-VHSUPY-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9260364202234,V/H/S,Blu-Ray,ACTIVE,v-h-s,,191-BLRVH3-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9258868408570,V/H/S/2,Blu-Ray,ACTIVE,v-h-s-2,,191-BLRVH2-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9258868211962,V/H/S/94,Blu-Ray,ACTIVE,v-h-s-94,,191-BLRVHS-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260431409402,V/H/S/BEYOND,Blu-Ray,ACTIVE,v-h-s-beyond,,191-BLRVHD-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260364235002,V/H/S: VIRAL,Blu-Ray,ACTIVE,v-h-s-viral,,191-BLRVHL-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9258983686394,Vacation,Blu-Ray,ACTIVE,vacation,,191-BLRVAC-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9276612247802,Van Helsing,DVD,ACTIVE,van-helsing,,191-DVDVAN-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Sci-Fi"
9266911674618,Venom,Blu-Ray,ACTIVE,venom,,191-BLRVEN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260438847738,Vertigo,DVD,ACTIVE,vertigo,,191-ALFVER-50-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Thriller"
9276612182266,Village of the Damned,DVD,ACTIVE,village-of-the-damned,,191-DVDVIL-001A,1,"DVD, Formatted, Horror, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental"
9266895519994,Walking Tall,Blu-Ray,ACTIVE,walking-tall,,191-BLRWAL-50-001A,1,"Blu-Ray, Formatted, Issue_Genre_Needed, Rental"
9258827317498,War for the Planet of the Apes,Blu-Ray,ACTIVE,war-for-the-planet-of-the-apes,,191-BLRWAR-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9266895257850,Warlock Collection 3-Film Set,Blu-Ray,ACTIVE,warlock-collection-3-film-set,,191-BLRWRL-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9260429869306,Waterworld (Arrow Release),Blu-Ray,ACTIVE,waterworld-arrow-release,,191-BLRWAT-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258827055354,We Were Soldiers,Blu-Ray,ACTIVE,we-were-soldiers,,191-BLRWEW-50-001A,1,"Blu-Ray, Drama, Formatted, issue:needs_new_barcode, Rental"
9258984603898,We're the Millers,Blu-Ray,ACTIVE,were-the-millers,,191-BLRWER-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9276650389754,When a Man Loves a Woman,VHS,ACTIVE,when-a-man-loves-a-woman,,191-VHSWHN-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9260447498490,Where the #$&% is Santa?,Blu-Ray,ACTIVE,where-the-is-santa,,191-BLRWHE-50-001A,1,"Blu-Ray, Comedy, Formatted, issue:needs_new_barcode, Rental"
9266894536954,Where the Wild Things Are,Blu-Ray,ACTIVE,where-the-wild-things-are,,191-BLRWHR-50-001A,1,"Blu-Ray, Formatted, issue:needs_new_barcode, Kids & Family, Rental"
9266895028474,White House Down,Blu-Ray,ACTIVE,white-house-down,,191-BLRWHI-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276610806010,White Noise,DVD,ACTIVE,white-noise,,191-DVDWHI-001A,1,"DVD, Formatted, issue:needs_new_barcode, Rental, Thriller"
9270291562746,White Palace,VHS,ACTIVE,white-palace,,191-VHSWHT-001A,1,"Drama, Formatted, issue:needs_new_barcode, Rental, VHS"
9270291628282,Who is Harry Kellerman and why is he saying those terrible things about me?,VHS,ACTIVE,who-is-harry-kellerman-and-why-is-he-saying-those-terrible-things-about-me,,191-VHSWHE-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9270291497210,Who's That Girl,VHS,ACTIVE,whos-that-girl,,191-VHSWHS-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9243607466234,Who's the Man?,VHS,ACTIVE,whos-the-man,,191-VHSWHO-F-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9243651768570,"Win, Place or Steal",VHS,ACTIVE,win-place-or-steal,,191-VHSWIN-001A,1,"Comedy, Formatted, issue:needs_new_barcode, Rental, VHS"
9266932318458,Windtalkers,Blu-Ray,ACTIVE,windtalkers,,191-BLYWIN-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9260363776250,Wish Upon (Director's Cut),Blu-Ray,ACTIVE,wish-upon-directors-cut,,191-BLRWIS-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental"
9266932220154,Wrath of Man,Blu-Ray,ACTIVE,wrath-of-man,,191-BLRWRT-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9258826825978,Wrath of the Titans,Blu-Ray,ACTIVE,wrath-of-the-titans,,191-BLRWRA-50-001A,1,"Action, Blu-Ray, Formatted, issue:needs_new_barcode, Rental"
9276612116730,X2: X-Men United,DVD,ACTIVE,x2-x-men-united,,191-DVDX2X-001A,1,"Action, DVD, Formatted, issue:needs_new_barcode, Rental"
9276608872698,You've Got Mail,DVD,ACTIVE,youve-got-mail,,191-DVDYOU-001A,1,"DVD, Formatted, issue:held_for_libib_cleanup, issue:needs_new_barcode, Rental, Romantic Comedy"
9276610281722,Young Girls of Rochefort,DVD,ACTIVE,young-girls-of-rochefort,,191-DVDYNG-001A,1,"DVD, Formatted, issue:needs_new_barcode, Musical, Rental"
9260429934842,Zack Parker's Proxy,Blu-Ray,ACTIVE,zack-parkers-proxy,,191-BLRZAC-50-001A,1,"Blu-Ray, Formatted, Horror, issue:needs_new_barcode, Rental, Supercycle product"
