Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
love-is-a-many-splendored-thing-dvd-floor-sale-drama,Love is a Many-Splendored Thing,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26451706,,,,false,,,,,,,,,,lb,,,active
lost-treasure-of-the-grand-canyon-bluray-floor-sale-fantasy,Lost Treasure of the Grand Canyon,,Blu-Ray,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26418938,,,,false,,,,,,,,,,lb,,,active
the-hobbit-an-unexpected-journey-dvd-floor-sale-fantasy,The Hobbit: An Unexpected Journey,,DVD,,,"Fantasy, Floor Sale",true,Genre,Fantasy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,26353402,,,,false,,,,,,,,,,lb,,,active
the-maze-runner-bluray-floor-sale-sci-fi,The Maze Runner,,Blu-Ray,,,"Floor Sale, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26320634,,,,false,,,,,,,,,,lb,,,active
mission-impossible-6-movie-collection-bluray-floor-sale-action,Mission: Impossible 6 Movie Collection,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,95890170,,,,false,,,,,,,,,,lb,,,active
mary-poppins-bluray-floor-sale-kids-family,Mary Poppins,,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,95857402,,,,false,,,,,,,,,,lb,,,active
mary-poppins-returns-bluray-floor-sale-kids-family,Mary Poppins Returns,,Blu-Ray,Uncategorized,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,13.00,,true,true,,,,,95824634,,,,false,,,,,,,,,,lb,,,active
monsters-university-monsters-inc-bluray-floor-sale-kids-family,"Monsters University / Monsters, Inc.",,Blu-Ray,,,"Floor Sale, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,95791866,,,,false,,,,,,,,,,lb,,,active
the-man-with-the-iron-fist-bluray-floor-sale-action,The Man With the Iron Fist,,Blu-Ray,,,"Action, Floor Sale",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,95759098,,,,false,,,,,,,,,,lb,,,active
the-man-in-the-iron-mask-dvd-floor-sale-drama,The Man in the Iron Mask,,DVD,,,"Drama, Floor Sale",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,95726330,,,,false,,,,,,,,,,lb,,,active
